label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.09765821695327759,0.8659520149230957,2.815758364249632e-07,0.19432049989700317,0.8508502840995789,0.0032809325493872166,0.2740783989429474,0.7932041883468628,-0.014315258711576462,0.33814239501953125,0.7619718909263611,-0.039399076253175735,0.39886900782585144,0.7363134622573853,-0.06261976808309555,0.22472445666790009,0.6002935767173767,-0.02386578358709812,0.29342642426490784,0.5264330506324768,-0.062299344688653946,0.3543265461921692,0.5178307294845581,-0.08112388104200363,0.400882750749588,0.531907856464386,-0.0895204022526741,0.20030567049980164,0.6119568347930908,-0.048554934561252594,0.31882280111312866,0.6943258047103882,-0.0940706729888916,0.28824055194854736,0.7511162161827087,-0.09355341643095016,0.2565811574459076,0.753219485282898,-0.08232913911342621,0.1836434304714203,0.6610739231109619,-0.07499589771032333,0.29475751519203186,0.7556130290031433,-0.11667297035455704,0.2645873427391052,0.7982428073883057,-0.0961466133594513,0.23190593719482422,0.7876138687133789,-0.07215318083763123,0.17313140630722046,0.7241733074188232,-0.10154332220554352,0.2712065279483795,0.7939149141311646,-0.11873782426118851,0.2504338026046753,0.8309267163276672,-0.09554185718297958,0.2168305516242981,0.8234639167785645,-0.07407639920711517
C,0.12861470878124237,0.8818723559379578,1.2685315198268654e-07,0.21134084463119507,0.8541626334190369,-0.01177154015749693,0.28998351097106934,0.7795330882072449,-0.030668506398797035,0.3576735258102417,0.7435393333435059,-0.053350433707237244,0.4194135069847107,0.7178378701210022,-0.07380969822406769,0.23882293701171875,0.5972850918769836,-0.03386688232421875,0.28297457098960876,0.5091926455497742,-0.07265214622020721,0.33472737669944763,0.4948904812335968,-0.09129222482442856,0.3764769434928894,0.503406286239624,-0.10000664740800858,0.19391047954559326,0.5892325043678284,-0.050649289041757584,0.30295616388320923,0.6542736887931824,-0.09538385272026062,0.27453961968421936,0.7356523275375366,-0.09563944488763809,0.24229371547698975,0.7451481819152832,-0.08641862124204636,0.1593032330274582,0.619172215461731,-0.07079212367534637,0.2656232416629791,0.6993811130523682,-0.11795178800821304,0.2418886125087738,0.7659098505973816,-0.10211440920829773,0.21156197786331177,0.7568680644035339,-0.08166525512933731,0.1319996565580368,0.6679873466491699,-0.09210900217294693,0.22945916652679443,0.7222874760627747,-0.11987004429101944,0.21756142377853394,0.7708128094673157,-0.10387338697910309,0.1851934939622879,0.7644087076187134,-0.08682050555944443
C,0.06701236963272095,0.7928783893585205,1.0320687238163373e-07,0.165302574634552,0.7635610103607178,-0.00158129318151623,0.2697409987449646,0.6855781674385071,-0.017027411609888077,0.3478306233882904,0.6489337086677551,-0.03937825933098793,0.4146941900253296,0.6317972540855408,-0.06055187061429024,0.21880142390727997,0.493832528591156,-0.01656198687851429,0.2726602852344513,0.3993731737136841,-0.0478939451277256,0.3270042836666107,0.37384241819381714,-0.06338442862033844,0.3698640763759613,0.3635784983634949,-0.07270635664463043,0.17241814732551575,0.467562735080719,-0.037903957068920135,0.27466005086898804,0.5237008929252625,-0.07795809954404831,0.23960959911346436,0.6185349822044373,-0.07777629792690277,0.2044217586517334,0.6254830956459045,-0.06934315711259842,0.1307150274515152,0.47873741388320923,-0.06158749759197235,0.22978869080543518,0.5535730719566345,-0.10668287426233292,0.20167088508605957,0.6364004015922546,-0.08883220702409744,0.16951684653759003,0.6300380229949951,-0.06743393838405609,0.09094502031803131,0.5114047527313232,-0.08523565530776978,0.18369045853614807,0.5621898174285889,-0.11244683712720871,0.17073750495910645,0.62710040807724,-0.09454525262117386,0.13933312892913818,0.6274684071540833,-0.07611285150051117
C,0.11975397169589996,0.8437023162841797,5.697091509659913e-08,0.21407628059387207,0.8176286816596985,-0.00884384848177433,0.2998194396495819,0.7408406734466553,-0.029905131086707115,0.37596598267555237,0.7088297605514526,-0.05666693300008774,0.44641414284706116,0.6898488998413086,-0.07986564934253693,0.23924198746681213,0.5233029723167419,-0.029593396931886673,0.31154942512512207,0.4575754702091217,-0.06994873285293579,0.37234070897102356,0.45885008573532104,-0.08885060250759125,0.4223467707633972,0.4820307493209839,-0.09903202205896378,0.19874146580696106,0.5186575651168823,-0.0504109263420105,0.33192044496536255,0.6122848391532898,-0.10302896052598953,0.2925783693790436,0.6953524947166443,-0.10543962568044662,0.2524452209472656,0.6958692073822021,-0.09656116366386414,0.17073892056941986,0.5513309240341187,-0.07460413873195648,0.2942269742488861,0.6598975658416748,-0.1266174167394638,0.2581542134284973,0.7301177978515625,-0.10934321582317352,0.22106078267097473,0.7161906957626343,-0.08671840280294418,0.1491864025592804,0.6060340404510498,-0.10022277384996414,0.2544006109237671,0.6744792461395264,-0.13034366071224213,0.2402973175048828,0.7265108823776245,-0.11445558816194534,0.20735257863998413,0.7203848958015442,-0.09670500457286835
C,0.10344597697257996,0.8325456380844116,1.3450087976707437e-07,0.2117673009634018,0.8208965063095093,-0.005121637135744095,0.28684574365615845,0.7581204175949097,-0.02953411266207695,0.35146364569664,0.7254018783569336,-0.06204752251505852,0.4076145887374878,0.7012261152267456,-0.0913122296333313,0.23220676183700562,0.5225784182548523,-0.03461708128452301,0.2904215455055237,0.43234696984291077,-0.079730324447155,0.35460561513900757,0.4424133896827698,-0.09979772567749023,0.3989540934562683,0.48393702507019043,-0.10822645574808121,0.19170767068862915,0.5286586284637451,-0.05887994542717934,0.3225885331630707,0.6286944150924683,-0.1157260611653328,0.2915697693824768,0.7097529768943787,-0.11881443858146667,0.25578686594963074,0.7096610069274902,-0.10854891687631607,0.16331008076667786,0.5795802474021912,-0.08544053882360458,0.28616246581077576,0.6926640272140503,-0.1394752413034439,0.26041698455810547,0.7526400089263916,-0.12101374566555023,0.224911168217659,0.736587405204773,-0.09675680845975876,0.14309446513652802,0.6473355889320374,-0.11296845227479935,0.2482544481754303,0.7327983379364014,-0.1421879678964615,0.23646622896194458,0.777495801448822,-0.12246377021074295,0.20607659220695496,0.7677834630012512,-0.1009494960308075
C,0.23562970757484436,0.6177617311477661,1.4217425814422313e-07,0.2911401689052582,0.6086832880973816,-0.0012359782122075558,0.34423506259918213,0.575821042060852,-0.010018160566687584,0.3849908709526062,0.5613108277320862,-0.022596167400479317,0.4187171757221222,0.5478273034095764,-0.033800527453422546,0.3149387240409851,0.46236079931259155,-0.0018111864337697625,0.34709101915359497,0.4168899953365326,-0.02033427357673645,0.38151815533638,0.415703684091568,-0.03025665506720543,0.4067833721637726,0.42195844650268555,-0.03540367633104324,0.29531925916671753,0.4491865932941437,-0.013308514840900898,0.35367265343666077,0.48107194900512695,-0.03782524913549423,0.3328686058521271,0.5311118960380554,-0.039805199950933456,0.31191855669021606,0.5326262712478638,-0.035275399684906006,0.2788201570510864,0.45091569423675537,-0.026924077421426773,0.33506032824516296,0.4909020662307739,-0.05286771059036255,0.317061185836792,0.5351133346557617,-0.04330148920416832,0.29778653383255005,0.5307992696762085,-0.0304291769862175,0.2621847093105316,0.464200496673584,-0.04074564576148987,0.3132776618003845,0.4938454031944275,-0.05682261660695076,0.30386286973953247,0.5281997323036194,-0.047295309603214264,0.2849046587944031,0.5246587991714478,-0.03632527217268944
L,0.18545708060264587,0.6914354562759399,-4.949418297428565e-08,0.2449430674314499,0.6760801672935486,-0.025160985067486763,0.30855464935302734,0.6345454454421997,-0.04282241314649582,0.36607369780540466,0.6193737983703613,-0.05953830108046532,0.4073508679866791,0.6111162900924683,-0.074478380382061,0.27305153012275696,0.5094295144081116,-0.039991430938243866,0.28033995628356934,0.4205121695995331,-0.06696772575378418,0.28140100836753845,0.36546093225479126,-0.08220583200454712,0.2808327376842499,0.3162911534309387,-0.09307439625263214,0.2307976484298706,0.49381783604621887,-0.04295279458165169,0.23673933744430542,0.5094369053840637,-0.06814506649971008,0.22953401505947113,0.5803535580635071,-0.06632386147975922,0.2291695773601532,0.5901350378990173,-0.06309563666582108,0.18784768879413605,0.5007866024971008,-0.049307916313409805,0.19428250193595886,0.5309379696846008,-0.07924781739711761,0.1942080557346344,0.5902071595191956,-0.06708569079637527,0.1953584849834442,0.590686023235321,-0.05533001571893692,0.14736934006214142,0.5175629258155823,-0.058057647198438644,0.15207821130752563,0.5354560017585754,-0.07565806061029434,0.1590496152639389,0.5798851847648621,-0.0637822225689888,0.15849129855632782,0.5848111510276794,-0.0529463067650795
L,0.18240144848823547,0.6978933811187744,-5.328117680392097e-08,0.24233698844909668,0.6768579483032227,-0.02772281877696514,0.30409857630729675,0.6297687292098999,-0.04580790922045708,0.3613433241844177,0.6070030331611633,-0.061568733304739,0.4058026969432831,0.5967615842819214,-0.0745662972331047,0.27173903584480286,0.50675368309021,-0.043365441262722015,0.27668529748916626,0.4156578481197357,-0.06988085806369781,0.2760244309902191,0.36271220445632935,-0.0834210142493248,0.27471479773521423,0.3114525079727173,-0.09317485243082047,0.22723440825939178,0.4937574565410614,-0.043576475232839584,0.2296927273273468,0.5036256909370422,-0.06624533236026764,0.22465769946575165,0.5819486975669861,-0.05930018052458763,0.22858425974845886,0.5937912464141846,-0.05317480117082596,0.1833917796611786,0.5028601288795471,-0.04768257960677147,0.18909786641597748,0.5290912985801697,-0.07611924409866333,0.19053688645362854,0.5942834615707397,-0.06015489622950554,0.19442954659461975,0.5949445366859436,-0.04628222808241844,0.1432102620601654,0.5208888649940491,-0.054521188139915466,0.14634637534618378,0.5370132327079773,-0.07214884459972382,0.1543939858675003,0.5835009217262268,-0.05992800369858742,0.15649732947349548,0.5875853300094604,-0.04906649515032768
L,0.2260836958885193,0.6809616684913635,1.29971686746444e-08,0.28466540575027466,0.662675142288208,-0.023230591788887978,0.338140606880188,0.6262140274047852,-0.03620844706892967,0.3867209851741791,0.6071618795394897,-0.04743616282939911,0.4231160879135132,0.5970035791397095,-0.05594794079661369,0.3122817575931549,0.5312960147857666,-0.02880188636481762,0.31573426723480225,0.4504857361316681,-0.05210462957620621,0.3128374218940735,0.40788185596466064,-0.06589378416538239,0.30816176533699036,0.3636084794998169,-0.07479420304298401,0.2757263481616974,0.5232518315315247,-0.02801356092095375,0.2810784578323364,0.5074031352996826,-0.04403078183531761,0.2715996503829956,0.5729333162307739,-0.039298322051763535,0.27071619033813477,0.5862830877304077,-0.035553086549043655,0.23973813652992249,0.5310109853744507,-0.03118264116346836,0.24696499109268188,0.5226367115974426,-0.051379408687353134,0.2441144585609436,0.5812856554985046,-0.03663114085793495,0.24259498715400696,0.5875211954116821,-0.024147644639015198,0.2052575945854187,0.5426816940307617,-0.03685232624411583,0.20899206399917603,0.5325595140457153,-0.04720184952020645,0.21491940319538116,0.5680632591247559,-0.03411934897303581,0.21432486176490784,0.5716401934623718,-0.02353803813457489
L,0.22498413920402527,0.6731408834457397,-3.697420147830144e-09,0.28318777680397034,0.6554934978485107,-0.022441862151026726,0.33768051862716675,0.6199219822883606,-0.03565835952758789,0.38677066564559937,0.5993796586990356,-0.04747704416513443,0.42486023902893066,0.5904242992401123,-0.056746240705251694,0.31344491243362427,0.5249758362770081,-0.027245689183473587,0.31626585125923157,0.4450411796569824,-0.05013115704059601,0.3124973475933075,0.40301328897476196,-0.06329256296157837,0.30769363045692444,0.35749831795692444,-0.07198546826839447,0.2774777114391327,0.5171235203742981,-0.027339115738868713,0.2797105312347412,0.4971306324005127,-0.04375990107655525,0.2694495916366577,0.5627264380455017,-0.03946515545248985,0.2703571319580078,0.5777426958084106,-0.03641422092914581,0.24099215865135193,0.5234071016311646,-0.031383223831653595,0.24527502059936523,0.51136314868927,-0.05214433744549751,0.24192669987678528,0.5707466006278992,-0.03767743334174156,0.24319884181022644,0.5804831385612488,-0.025723466649651527,0.20569901168346405,0.5336349606513977,-0.037828586995601654,0.20710182189941406,0.5199148058891296,-0.049306243658065796,0.21241158246994019,0.5564194917678833,-0.03719165176153183,0.21435648202896118,0.5627305507659912,-0.027413319796323776
L,0.6819102168083191,0.6695265769958496,-1.8194444351138372e-07,0.628009557723999,0.6562787294387817,-0.012915278784930706,0.5711759328842163,0.6105881929397583,-0.025140464305877686,0.5289576649665833,0.5882752537727356,-0.03900056704878807,0.4945254325866699,0.5776734948158264,-0.05406646057963371,0.6085630655288696,0.5161798596382141,-0.02355276048183441,0.5930248498916626,0.4320509135723114,-0.04587191343307495,0.5851887464523315,0.38258692622184753,-0.06069188937544823,0.579603374004364,0.3396551311016083,-0.07206851243972778,0.6429321765899658,0.5114071369171143,-0.029542017728090286,0.619796872138977,0.4929959774017334,-0.06380263715982437,0.6290847659111023,0.5590340495109558,-0.0702831968665123,0.6421673893928528,0.5951947569847107,-0.068276546895504,0.6782826781272888,0.5146458148956299,-0.03726758062839508,0.6543184518814087,0.5006522536277771,-0.06532245874404907,0.660755455493927,0.56337571144104,-0.05492343008518219,0.6712225079536438,0.5936442613601685,-0.042280517518520355,0.7149568200111389,0.5237805843353271,-0.04654455929994583,0.6944653987884521,0.49734511971473694,-0.06254255771636963,0.6881742477416992,0.5425312519073486,-0.0515776127576828,0.6916752457618713,0.5659238696098328,-0.039977263659238815
L,0.6766071319580078,0.6777385473251343,-2.2445060210429801e-07,0.6239549517631531,0.6616054773330688,-0.012985244393348694,0.5675118565559387,0.6113730072975159,-0.024034373462200165,0.5276666283607483,0.585701584815979,-0.036595333367586136,0.49455440044403076,0.5764036178588867,-0.05031976103782654,0.6076910495758057,0.5192582607269287,-0.0219766516238451,0.5923317670822144,0.4379595220088959,-0.041998498141765594,0.583848774433136,0.3895283043384552,-0.05495708808302879,0.5773128271102905,0.34757930040359497,-0.0653771236538887,0.6429128050804138,0.5138949751853943,-0.02791636995971203,0.6174327731132507,0.5030235648155212,-0.06076963245868683,0.6253877282142639,0.5683243870735168,-0.06720148772001266,0.6382045149803162,0.6042166352272034,-0.06537670642137527,0.6777960062026978,0.5180200338363647,-0.03553713858127594,0.6509631872177124,0.5143334865570068,-0.06272479146718979,0.6559669971466064,0.5754216313362122,-0.05355476215481758,0.6662604808807373,0.6044935584068298,-0.04201114922761917,0.7135084271430969,0.5287622213363647,-0.04480235278606415,0.6901096105575562,0.5121904015541077,-0.06039126589894295,0.683188259601593,0.5577636957168579,-0.050683651119470596,0.6872891783714294,0.5806758999824524,-0.040155116468667984
L,0.6785948872566223,0.6779543161392212,-2.143490291928174e-07,0.6251624226570129,0.6619049310684204,-0.015275555662810802,0.5699991583824158,0.61130690574646,-0.027638006955385208,0.5296424627304077,0.5847146511077881,-0.04130765423178673,0.49667981266975403,0.5725802779197693,-0.055893849581480026,0.6100104451179504,0.5181053876876831,-0.022606952115893364,0.5941553115844727,0.43872493505477905,-0.042836353182792664,0.5860450863838196,0.39003628492355347,-0.05536292493343353,0.5801860094070435,0.347911536693573,-0.06543859094381332,0.6448860168457031,0.5096551179885864,-0.02796441875398159,0.6191846132278442,0.5035539865493774,-0.06073113903403282,0.625843346118927,0.5673927664756775,-0.06696219742298126,0.6381747126579285,0.6017013788223267,-0.06489668786525726,0.6796627044677734,0.5143292546272278,-0.03533606976270676,0.652323842048645,0.5191355347633362,-0.062367890030145645,0.6571681499481201,0.5785278081893921,-0.05349127575755119,0.6680082082748413,0.6039419770240784,-0.04217864200472832,0.7152043581008911,0.5272189974784851,-0.044671107083559036,0.6902079582214355,0.5181328058242798,-0.05943430960178375,0.6839073896408081,0.5619997978210449,-0.04995376616716385,0.6893904805183411,0.5816747546195984,-0.039723094552755356
L,0.6800843477249146,0.6824672222137451,-2.4603593828942394e-07,0.6271075010299683,0.6618466973304749,-0.013943803496658802,0.5721138119697571,0.6101601719856262,-0.026167528703808784,0.5335195660591125,0.5850086808204651,-0.03997502475976944,0.5020942687988281,0.5764102935791016,-0.054876357316970825,0.6138524413108826,0.5230063796043396,-0.024227434769272804,0.598640501499176,0.44381436705589294,-0.044774919748306274,0.5906429290771484,0.3958175778388977,-0.05758361145853996,0.5848060846328735,0.3539026975631714,-0.06797998398542404,0.6493384838104248,0.5155138969421387,-0.030290402472019196,0.622626781463623,0.5118261575698853,-0.06288983672857285,0.628640353679657,0.5757108330726624,-0.06939943134784698,0.6409967541694641,0.6098654866218567,-0.06814469397068024,0.68394535779953,0.5204100608825684,-0.03807879239320755,0.6557071208953857,0.5248891711235046,-0.06467817723751068,0.6592607498168945,0.584272027015686,-0.055845752358436584,0.670343279838562,0.6109248399734497,-0.045079972594976425,0.7189827561378479,0.5336790680885315,-0.04777688905596733,0.6938546895980835,0.5243470072746277,-0.06225541979074478,0.6865003108978271,0.5686673521995544,-0.052676137536764145,0.6921131610870361,0.5897128582000732,-0.04270811378955841
C,0.8317041993141174,0.854254961013794,-5.918518581893295e-07,0.7340869903564453,0.7963583469390869,-0.008239556103944778,0.6768282651901245,0.7336077690124512,-0.03167088329792023,0.6202637553215027,0.703765869140625,-0.06177184730768204,0.5660494565963745,0.689741313457489,-0.0893542543053627,0.7233177423477173,0.5848199129104614,-0.01582976244390011,0.6757053136825562,0.5034957528114319,-0.0553901307284832,0.6283248662948608,0.4984229803085327,-0.07753527164459229,0.5903679728507996,0.5107641220092773,-0.09007367491722107,0.7567542791366577,0.585517942905426,-0.031001480296254158,0.6504536867141724,0.6119710803031921,-0.05956273153424263,0.6572332382202148,0.7048377990722656,-0.05631786584854126,0.6923209428787231,0.7126386165618896,-0.05276740714907646,0.7860702872276306,0.6154394745826721,-0.051228828728199005,0.6769153475761414,0.6468281149864197,-0.07033120840787888,0.6911871433258057,0.7242283821105957,-0.04529915377497673,0.7233613133430481,0.7283673286437988,-0.029996724799275398,0.8045527338981628,0.6622706055641174,-0.0753462165594101,0.7211413383483887,0.6835023760795593,-0.08601946383714676,0.7255127429962158,0.7292026877403259,-0.06899948418140411,0.7512049674987793,0.7357666492462158,-0.05572572350502014
C,0.7143564224243164,0.6059697270393372,-3.416672313960589e-07,0.6587185859680176,0.5876367092132568,-0.006192359142005444,0.6114107370376587,0.561614990234375,-0.021014314144849777,0.5728420615196228,0.5472390651702881,-0.0399288609623909,0.5450338125228882,0.5308201313018799,-0.05691477656364441,0.6385623812675476,0.4505281150341034,-0.0023655162658542395,0.6063958406448364,0.40210703015327454,-0.027397362515330315,0.578535258769989,0.39423009753227234,-0.04208699241280556,0.5547653436660767,0.39873844385147095,-0.04928545281291008,0.6572672128677368,0.44316259026527405,-0.011454671621322632,0.6008109450340271,0.44705578684806824,-0.03448215126991272,0.6059221625328064,0.5028381943702698,-0.035495489835739136,0.6249587535858154,0.5123937726020813,-0.032215144485235214,0.6754674911499023,0.44607627391815186,-0.02443772554397583,0.6181627511978149,0.46249377727508545,-0.0419420450925827,0.6264334917068481,0.5103633999824524,-0.029770592227578163,0.6454947590827942,0.5140841007232666,-0.019208164885640144,0.691282331943512,0.45926377177238464,-0.03953980281949043,0.641552746295929,0.4687703251838684,-0.04711611941456795,0.644483745098114,0.5025801062583923,-0.03647678345441818,0.6606430411338806,0.5091416239738464,-0.026695244014263153
C,0.12018866837024689,0.5689230561256409,1.0814422068960994e-07,0.1856241524219513,0.5512449741363525,0.0051602511666715145,0.24897295236587524,0.5095308423042297,-0.003544254694133997,0.29996374249458313,0.49525612592697144,-0.017888762056827545,0.33894407749176025,0.48585811257362366,-0.03054581955075264,0.2173835039138794,0.37828531861305237,-0.004217947367578745,0.2498001903295517,0.30966347455978394,-0.02345476672053337,0.28625237941741943,0.30497461557388306,-0.03168506175279617,0.31267204880714417,0.3146282434463501,-0.03492781147360802,0.19243298470973969,0.3640308082103729,-0.020059270784258842,0.2627437114715576,0.4097242057323456,-0.04644719138741493,0.2382814735174179,0.46518775820732117,-0.045680850744247437,0.2173996865749359,0.4661431312561035,-0.03808993101119995,0.17292159795761108,0.3729467988014221,-0.036826230585575104,0.23856157064437866,0.42734044790267944,-0.06450323015451431,0.21699975430965424,0.4742587208747864,-0.05189932510256767,0.19664336740970612,0.46694257855415344,-0.036366697400808334,0.15561947226524353,0.39494451880455017,-0.05315183103084564,0.21589171886444092,0.4376063048839569,-0.06761405616998672,0.20391827821731567,0.4744776487350464,-0.05393940210342407,0.18308961391448975,0.4685412645339966,-0.039896268397569656
C,0.16294457018375397,0.5869684219360352,1.277780086184066e-07,0.2196740210056305,0.5754742622375488,0.0027992199175059795,0.27473944425582886,0.5325213670730591,-0.0031582065857946873,0.3195328712463379,0.513583779335022,-0.013221759349107742,0.3544517457485199,0.5018447637557983,-0.02130367048084736,0.2458236962556839,0.40252888202667236,-0.0049283006228506565,0.2762698531150818,0.3368327021598816,-0.024926941841840744,0.31348860263824463,0.333906888961792,-0.03464356064796448,0.33951273560523987,0.34634947776794434,-0.03878019005060196,0.22486034035682678,0.39020049571990967,-0.01923583447933197,0.2958995997905731,0.43282976746559143,-0.045114073902368546,0.27456194162368774,0.4915195107460022,-0.04616088047623634,0.2527669072151184,0.4943975806236267,-0.03989476338028908,0.20950093865394592,0.39923304319381714,-0.03472522273659706,0.2753068804740906,0.4515102207660675,-0.06108077988028526,0.25553855299949646,0.5004534721374512,-0.05009574443101883,0.23429805040359497,0.49135297536849976,-0.03599918633699417,0.19421614706516266,0.42231398820877075,-0.05006476119160652,0.2520776689052582,0.46258383989334106,-0.06427609175443649,0.2418166995048523,0.4992057979106903,-0.051296111196279526,0.2195730209350586,0.49131181836128235,-0.037674397230148315
I,0.1910087764263153,0.6470214128494263,-3.5480496762829716e-07,0.2484932541847229,0.6596627235412598,-0.021571069955825806,0.3163435459136963,0.6409664750099182,-0.03089454397559166,0.3578000068664551,0.6061122417449951,-0.04072403535246849,0.34639787673950195,0.5599933862686157,-0.04708138480782509,0.3185206949710846,0.5300454497337341,-0.016387110576033592,0.35527151823043823,0.49035441875457764,-0.046904463320970535,0.327663391828537,0.5302266478538513,-0.061027687042951584,0.3008425235748291,0.5642386674880981,-0.06336110085248947,0.28346773982048035,0.5028135776519775,-0.0205168966203928,0.31491896510124207,0.4773341417312622,-0.06027660891413689,0.2791474759578705,0.5374010801315308,-0.07267948240041733,0.2537408173084259,0.5757697224617004,-0.0710592120885849,0.24475282430648804,0.4787895977497101,-0.030067458748817444,0.2652896046638489,0.4623221755027771,-0.06934380531311035,0.24209558963775635,0.526244044303894,-0.07811558991670609,0.22611363232135773,0.5672300457954407,-0.0729999914765358,0.20695939660072327,0.4589817225933075,-0.040701724588871,0.2193848192691803,0.3864642381668091,-0.06001555174589157,0.2323436737060547,0.34472134709358215,-0.06750496476888657,0.24963048100471497,0.30316245555877686,-0.06996223330497742
I,0.7415533661842346,0.8267120122909546,-7.841005640329968e-07,0.6648924946784973,0.8051777482032776,-0.02518116496503353,0.5952598452568054,0.7506121397018433,-0.04387269169092178,0.5600897669792175,0.6973636150360107,-0.0669587105512619,0.5638043284416199,0.6367233991622925,-0.0843101218342781,0.6271214485168457,0.6274394392967224,-0.015850752592086792,0.5894016623497009,0.5913277864456177,-0.058730755001306534,0.6055771708488464,0.6609785556793213,-0.07716362923383713,0.6281079649925232,0.7151013612747192,-0.07756884396076202,0.6715336441993713,0.6122920513153076,-0.019760942086577415,0.6332076787948608,0.5936945080757141,-0.0741434171795845,0.6577419638633728,0.6839311718940735,-0.09200306236743927,0.6777240633964539,0.7450898289680481,-0.08847120404243469,0.7183316946029663,0.6041028499603271,-0.029570970684289932,0.6841094493865967,0.5890610218048096,-0.08025091141462326,0.7022868394851685,0.6796330213546753,-0.08654427528381348,0.7170277237892151,0.7406753301620483,-0.07135193049907684,0.7641489505767822,0.6008450388908386,-0.04097382724285126,0.7488309741020203,0.5063005089759827,-0.0645994022488594,0.7415364384651184,0.44895923137664795,-0.06726590543985367,0.7292627692222595,0.3951433300971985,-0.0596320778131485
I,0.746012806892395,0.8481445908546448,-8.295633051602636e-07,0.6677090525627136,0.8202117681503296,-0.025738034397363663,0.5999072790145874,0.7602436542510986,-0.04476047307252884,0.566088080406189,0.7059046030044556,-0.06856890022754669,0.5685728788375854,0.64509516954422,-0.08689510822296143,0.6316973567008972,0.630243182182312,-0.015178753063082695,0.5925531387329102,0.6002417206764221,-0.058818522840738297,0.6121999621391296,0.6763323545455933,-0.07856927812099457,0.6370372772216797,0.7364421486854553,-0.07909087091684341,0.6784781217575073,0.6176958680152893,-0.020347226411104202,0.6378920674324036,0.6080503463745117,-0.07469454407691956,0.66581130027771,0.7039880156517029,-0.09460168331861496,0.6877515912055969,0.7665597200393677,-0.09283164888620377,0.7279146909713745,0.6109874248504639,-0.031503237783908844,0.6910063028335571,0.5962327718734741,-0.08335170894861221,0.7117633819580078,0.6912749409675598,-0.0920746698975563,0.7266204357147217,0.7540444731712341,-0.07859738916158676,0.7756474614143372,0.6091305017471313,-0.04420973360538483,0.7571020126342773,0.5119540095329285,-0.06603152304887772,0.7486209869384766,0.4560008943080902,-0.06627260148525238,0.7342504858970642,0.4017305374145508,-0.057231348007917404
I,0.7497559785842896,0.8474317193031311,-8.280385941361601e-07,0.669954240322113,0.8185437917709351,-0.02477828785777092,0.601720929145813,0.7592827081680298,-0.04375138878822327,0.5679394006729126,0.7052873373031616,-0.06753022968769073,0.5718207359313965,0.6452033519744873,-0.08598368614912033,0.6382017731666565,0.6279518604278564,-0.014436773024499416,0.5973244309425354,0.5992017388343811,-0.05835283547639847,0.6158542633056641,0.6759089231491089,-0.07915735244750977,0.6408728957176208,0.7370098829269409,-0.08048843592405319,0.6843468546867371,0.6160547137260437,-0.020101003348827362,0.6418430805206299,0.6071518063545227,-0.07361368834972382,0.6690877676010132,0.7021166682243347,-0.09376154839992523,0.6913096308708191,0.7644512057304382,-0.09256667643785477,0.7330658435821533,0.6107137203216553,-0.03169110789895058,0.6942644715309143,0.5974770188331604,-0.08238699287176132,0.7144197821617126,0.6913068890571594,-0.09126812219619751,0.7298356890678406,0.7532641291618347,-0.07836595177650452,0.7803065180778503,0.6102794408798218,-0.044808052480220795,0.762000322341919,0.5132119655609131,-0.06634601950645447,0.7532004714012146,0.4570794701576233,-0.06657726317644119,0.7386857271194458,0.4026375412940979,-0.05764685571193695
I,0.10876068472862244,0.7416627407073975,-4.824872235076327e-07,0.19026274979114532,0.7425012588500977,-0.025748243555426598,0.27440619468688965,0.703154444694519,-0.03648126870393753,0.31835389137268066,0.6448734402656555,-0.048127949237823486,0.2889418303966522,0.594315230846405,-0.055341046303510666,0.2633715271949768,0.5714210271835327,-0.017694445326924324,0.2932888865470886,0.5140154957771301,-0.05665330961346626,0.2568522095680237,0.5794018507003784,-0.07357660681009293,0.22883956134319305,0.6350511312484741,-0.07439887523651123,0.21451474726200104,0.5452221632003784,-0.02339082397520542,0.24583114683628082,0.4950791299343109,-0.07433135062456131,0.20529943704605103,0.5844014883041382,-0.08864746242761612,0.17825700342655182,0.6473990678787231,-0.08367812633514404,0.16349749267101288,0.5213502645492554,-0.035462550818920135,0.18479719758033752,0.48710760474205017,-0.08474581688642502,0.15870457887649536,0.5739817023277283,-0.09172901511192322,0.1416463851928711,0.6327394843101501,-0.07991597801446915,0.11381220817565918,0.5016072392463684,-0.049017421901226044,0.13191279768943787,0.40569043159484863,-0.06805048137903214,0.1516026109457016,0.35598665475845337,-0.0709790363907814,0.1747591644525528,0.30752915143966675,-0.06838449090719223
